,optim,train,features,hidden,size,lr,momentum,nesterov,epochs,decay,test,seed,runs,seed,epoch,train loss,test loss
8,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,14,50400,3.690668745548464e-05,0.0002659438468981534
9,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,15,50400,4.030047421110794e-05,0.00030089632491581137
10,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,16,50400,3.951802864321508e-05,0.00027481088181957597
11,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,17,50400,3.932001709472388e-05,0.0002836002386175096
12,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,18,50400,3.9945633034221835e-05,0.0002976219984702766
13,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,19,50400,3.852834925055504e-05,0.00028910071705468
14,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,20,50400,3.937855217372999e-05,0.00028764858143404126
15,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,21,50400,3.9743543311487877e-05,0.0002802369417622685
16,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,22,50400,3.952253609895706e-05,0.0002854373888112605
17,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,23,50400,3.9673275750828914e-05,0.0002906853915192187
18,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,24,50400,3.881040174746886e-05,0.0002642350154928863
19,gd,256,32,10,32,0.002,0.9,False,10000,0,256,5,20,25,50400,4.1132916521746665e-05,0.00029945318237878377
0,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,6,50400,0.1481897532939911,4.633720874786377
1,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,7,50400,0.129038468003273,3.781859874725342
2,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,8,50400,0.14990545809268951,4.828129768371582
3,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,9,50400,0.16236519813537598,5.578831195831299
4,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,10,50400,0.1460438072681427,4.698392868041992
5,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,11,50400,0.15200775861740112,4.980454444885254
6,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,12,50400,0.16623732447624207,5.571408748626709
7,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,13,50400,0.15456968545913696,5.406008243560791
8,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,14,50400,0.14989566802978516,5.0617103576660165
9,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,15,50400,0.1612050235271454,5.22536563873291
10,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,16,50400,0.15700708329677582,5.031873226165772
11,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,17,50400,0.1756242662668228,6.169536113739014
12,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,18,50400,0.17193865776062012,5.529554843902588
13,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,19,50400,0.14964185655117035,4.681875705718994
14,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,20,50400,0.14967942237854004,4.948915004730225
15,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,21,50400,0.15494613349437714,5.259056091308594
16,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,22,50400,0.1665831059217453,5.682302951812744
17,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,23,50400,0.1577959805727005,5.182438850402832
18,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,24,50400,0.15454643964767456,5.068390369415283
19,gd,128,32,32,32,0.002,0.0,False,10000,0,128,5,20,25,50400,0.15364311635494232,5.007540702819824
0,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,6,50400,0.0003840114804916084,0.002570694778114557
1,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,7,50400,0.00039677094900980586,0.0027519245631992817
2,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,8,50400,0.00038806092925369734,0.002646706067025661
3,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,9,50400,0.00039712348370812833,0.002714461646974087
4,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,10,50400,0.00039438161184079945,0.002798510016873479
5,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,11,50400,0.00040192963206209237,0.0028157327324151997
6,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,12,50400,0.0004001644847448915,0.002829149132594466
7,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,13,50400,0.00040030342643149197,0.002718678442761302
8,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,14,50400,0.0003872231463901698,0.0026737297885119915
9,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,15,50400,0.0003915215784218162,0.002682474674656987
10,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,16,50400,0.0003910374944098294,0.0026648123748600483
11,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,17,50400,0.00040106516098603606,0.0027462081052362923
12,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,18,50400,0.00039345983532257384,0.002663631923496723
13,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,19,50400,0.0003986586525570601,0.002824234776198864
14,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,20,50400,0.00040174243622459466,0.002792889252305031
15,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,21,50400,0.0003905761404894293,0.0026022791862487797
16,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,22,50400,0.00040059647290036077,0.0027576847933232784
17,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,23,50400,0.0003879311843775213,0.0026122620329260826
18,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,24,50400,0.00039316478068940336,0.0026434727478772397
19,gd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,25,50400,0.000414524256484583,0.0029020875226706266
0,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,6,100800,0.06454772502183914,2.308678388595581
1,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,7,100800,0.055444814264774316,1.4264124631881714
2,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,8,100800,0.07321788370609282,2.5669047832489014
3,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,9,100800,0.06179746612906456,2.2701520919799805
4,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,10,100800,0.05676331371068955,1.7573506832122805
5,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,11,100800,0.07019832730293274,2.590904712677002
6,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,12,100800,0.06484657526016235,2.1051218509674072
7,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,13,100800,0.06094589456915856,2.0887098312377934
8,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,14,100800,0.06738470494747162,2.4730286598205566
9,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,15,100800,0.05875338986515999,1.4998722076416016
10,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,16,100800,0.07210509479045868,2.6684041023254395
11,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,17,100800,0.061668232083320625,2.0965983867645264
12,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,18,100800,0.06896305084228516,2.232747793197632
13,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,19,100800,0.0563298836350441,1.6279324293136597
14,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,20,100800,0.05689609423279762,2.1146433353424072
15,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,21,100800,0.06422760337591171,2.5982744693756104
16,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,22,100800,0.06781801581382751,2.197863340377808
17,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,23,100800,0.0763990730047226,2.935828685760498
18,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,24,100800,0.053407438099384315,1.3688708543777466
19,gd,128,32,10,32,0.0005,0.0,False,20000,0,128,5,20,25,100800,0.05971011891961098,2.088565826416016
0,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,6,100,6.198255728118163e-10,2.2699498392064754e-09
1,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,7,100,1.802613752710513e-10,5.925486733227013e-10
2,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,8,100,2.536389518553728e-10,7.878163919838865e-10
3,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,9,100,2.81525677769956e-10,9.47462209383021e-10
4,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,10,100,2.096019163788654e-09,7.848021899015123e-09
5,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,11,100,2.466827325742216e-09,9.132159223268488e-09
6,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,12,100,2.484164735028216e-09,9.409314938313427e-09
7,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,13,100,4.1565062156023735e-10,1.4697874028968272e-09
8,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,14,100,4.4177204602813264e-10,1.6473664654625966e-09
9,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,15,100,1.8964719204761502e-10,5.809590933325559e-10
10,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,16,100,2.103856741597632e-09,7.808328067460124e-09
11,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,17,100,4.120046578209857e-10,1.4866742767405405e-09
12,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,18,100,1.5221984436819549e-09,5.617102311061828e-09
13,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,19,200,1.609578668265721e-10,4.807295065495376e-10
14,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,20,200,1.4580104788428083e-10,4.668193314544267e-10
15,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,21,100,8.818458324677536e-10,3.2470303251708192e-09
16,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,22,200,1.5740223013871457e-10,4.846718113654669e-10
17,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,23,100,1.106229635672307e-09,4.114009230504756e-09
18,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,24,100,2.1742782921330142e-10,5.966701265014417e-10
19,sgd,256,32,1,32,0.0005,0.9,False,20000,0,256,5,20,25,100,1.256226921098058e-09,4.63657340299406e-09
0,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,6,100800,155.7998809814453,804.9276123046875
1,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,7,100800,1.737359767162161e-08,1.4223019206838214e-07
2,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,8,100800,1.7896200077416324e-08,1.4697738492941426e-07
3,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,9,100800,117.74485778808594,1021.0125122070312
4,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,10,100800,155.0307159423828,605.384765625
5,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,11,100800,1.853987718902772e-08,1.4688960447983845e-07
6,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,12,100800,1.8383511601882674e-08,1.4062838715744874e-07
7,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,13,100800,1.4566484018985191e-08,1.436494301287894e-07
8,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,14,100800,1.5489352023223546e-08,1.5111123730093825e-07
9,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,15,100800,1.7803348129064034e-08,1.4059972386348818e-07
10,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,16,100800,1.8156331549334936e-08,1.2424509066022438e-07
11,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,17,100800,1.2774833635376126e-08,9.523903088393126e-08
12,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,18,100800,1.310228370243749e-08,9.164294567653995e-08
13,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,19,100800,69.54790496826172,627.1734008789062
14,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,20,100800,79.46598052978516,597.5894775390625
15,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,21,100800,1.7906803151390704e-08,1.4225720690319574e-07
16,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,22,100800,137.9388427734375,597.8191528320312
17,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,23,100800,1.7305458399619056e-08,1.3632175921429734e-07
18,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,24,100800,1.8301669513220983e-08,9.632553599203676e-08
19,gd,128,32,1,32,0.0005,0.0,False,20000,0,128,5,20,25,100800,1.6457688545301608e-08,1.4109254209415667e-07
0,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,6,50400,0.004779728013090789,0.18715752474963665
1,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,7,50400,0.004098953097127378,0.11763516440987587
2,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,8,50400,0.005277292104437947,0.2033539675176144
3,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,9,50400,0.0047024230007082215,0.19091622531414032
4,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,10,50400,0.0042823373805731535,0.1482317801564932
5,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,11,50400,0.005192266777157784,0.20988671481609344
6,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,12,50400,0.004617578873876482,0.1652602143585682
7,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,13,50400,0.00456829322502017,0.17349338345229626
8,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,14,50400,0.005009345943108201,0.20114385522902006
9,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,15,50400,0.004455282003618778,0.13152832351624966
10,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,16,50400,0.005014214897528291,0.2033868134021759
11,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,17,50400,0.0047398588503710926,0.1822313442826271
12,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,18,50400,0.005061004310846329,0.18257470428943634
13,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,19,50400,0.004292169876862317,0.13777759671211245
14,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,20,50400,0.004432351212017238,0.1812144983559847
15,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,21,50400,0.004936075769364835,0.2179599367082119
16,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,22,50400,0.004877493833191693,0.17671401426196098
17,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,23,50400,0.00558806338813156,0.2319481056183577
18,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,24,50400,0.00404453236842528,0.11651903297752142
19,sgd,128,32,10,32,0.002,0.0,False,10000,0,128,5,20,25,50400,0.004503920266870409,0.1734443474560976
0,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,6,300,7.166144760928361e-11,7.770688953412376e-11
1,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,7,300,2.218232021677924e-11,4.8395773499798616e-11
2,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,8,300,5.288967042105241e-10,7.486800623901503e-10
3,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,9,50400,117.74485778808594,1021.0126342773438
4,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,10,50400,155.03070068359375,605.3861694335938
5,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,11,300,2.253093198123501e-11,7.153876796506253e-11
6,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,12,300,4.9165806842443865e-11,1.625230644508591e-10
7,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,13,300,1.5811660314390963e-10,1.904369995031629e-10
8,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,14,300,2.7428609730706377e-11,5.34773197946592e-11
9,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,15,300,4.420442484276421e-11,5.3015317830196196e-11
10,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,16,300,3.248744606665355e-10,7.628874754139757e-10
11,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,17,300,1.814022022872397e-11,3.5267313375220155e-11
12,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,18,300,9.737122913522356e-11,1.9851853494401442e-10
13,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,19,50400,69.54790496826172,627.183349609375
14,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,20,50400,79.46597290039062,597.5484619140625
15,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,21,300,3.750127292034833e-11,7.96461022134487e-11
16,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,22,50400,137.93885803222656,597.8040161132812
17,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,23,300,1.53922308926413e-11,4.8709099254029547e-11
18,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,24,300,1.8771290077879147e-11,5.357355184476554e-11
19,gd,128,32,1,32,0.002,0.9,False,10000,0,128,5,20,25,300,4.97610494476497e-11,6.013081699229872e-11
0,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,6,50400,4.751138021674706e-05,0.000314991442792234
1,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,7,50400,4.905575997327105e-05,0.0003378196634002961
2,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,8,50400,4.809820393347764e-05,0.00032646777617628686
3,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,9,50400,4.907527090836084e-05,0.00033303363670711406
4,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,10,50400,4.874974001722876e-05,0.0003430676370044239
5,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,11,50400,4.97917212669563e-05,0.00034645390769583173
6,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,12,50400,4.952523750034743e-05,0.0003476900201349053
7,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,13,50400,4.9627074986347e-05,0.00033441820596635813
8,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,14,50400,4.7808594899834134e-05,0.0003267682950536255
9,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,15,50400,4.829118779525743e-05,0.00032859863313206006
10,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,16,50400,4.844350542043685e-05,0.00032820337582961656
11,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,17,50400,4.971176531398669e-05,0.00033895067826961167
12,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,18,50400,4.88429723191075e-05,0.00032796323648653924
13,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,19,50400,4.94771552439488e-05,0.00034860765663324855
14,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,20,50400,4.9682534609019065e-05,0.0003432609264564235
15,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,21,50400,4.840415476792259e-05,0.00032027732413553167
16,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,22,50400,4.964085019310005e-05,0.00033978601277340204
17,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,23,50400,4.80287517348188e-05,0.00032078342337626964
18,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,24,50400,4.880226515524555e-05,0.00032580036713625304
19,sgd,256,32,32,32,0.002,0.9,False,10000,0,256,5,20,25,50400,5.148752279637847e-05,0.0003580487427825574
0,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,6,100800,0.1020985096693039,0.536693274974823
1,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,7,100800,0.10685963928699492,0.5949022769927979
2,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,8,100800,0.1037117838859558,0.571955144405365
3,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,9,100800,0.11121129244565964,0.6252866983413696
4,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,10,100800,0.10328153520822524,0.5978231430053711
5,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,11,100800,0.10901819169521333,0.6166861057281494
6,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,12,100800,0.11090486496686937,0.6533832550048828
7,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,13,100800,0.11114760488271712,0.5983017086982727
8,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,14,100800,0.09917717427015303,0.5343393683433533
9,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,15,100800,0.1040494441986084,0.5589760541915894
10,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,16,100800,0.10541131347417833,0.572269082069397
11,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,17,100800,0.11060608923435213,0.6230928897857666
12,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,18,100800,0.104085773229599,0.558754563331604
13,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,19,100800,0.10700181126594543,0.5974994897842407
14,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,20,100800,0.10724055767059326,0.5984120965003967
15,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,21,100800,0.10561254620552064,0.5530872344970703
16,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,22,100800,0.11021162569522858,0.6138431429862976
17,gd,256,32,32,32,0.0005,0.0,False,20000,0,256,5,20,23,100800,0.10529414564371108,0.5759167671203613
